Date,Modal Price (Rs./Quintal),Rel Humidity at 2 Meters (%) ,Precipitation Corrected (mm/day) ,Surface Soil Wetness,Root Zone Soil Wetness,Temperature at 2 Meters,T2M_MAX,T2M_MIN
21-07-2016,3650,75.38,0,0.7,0.69,28.57,33.73,24.3
22-07-2016,3620,75.5,0.15,0.69,0.68,28.56,33.52,24.23
23-07-2016,3600,76.44,3.7,0.7,0.67,28.3,32.51,24.26
24-07-2016,3600,82.5,24.1,0.77,0.69,27.39,30.6,24.69
25-07-2016,3600,81.31,5.01,0.76,0.71,27.96,31.16,24.61
26-07-2016,3550,85.12,4.49,0.74,0.7,27.55,30.3,25.03
27-07-2016,3500,88.44,20.76,0.81,0.73,26.74,29.85,24.7
28-07-2016,3600,84.56,6.98,0.77,0.73,27,30.98,23.94
29-07-2016,3600,83.44,6.32,0.77,0.73,27.33,30.98,24.33
30-07-2016,3600,83.75,3.14,0.76,0.73,27.34,31.11,24.36
31-07-2016,3600,83.56,11.08,0.78,0.73,27.49,30.79,24.68
01-08-2016,3600,89.5,30.77,0.84,0.75,26.59,29.82,24.25
02-08-2016,3600,91.69,34.93,0.9,0.8,26.11,28.31,24.54
03-08-2016,3550,86.25,20.03,0.87,0.82,26.54,30.09,23.4
04-08-2016,3600,85.19,21.55,0.88,0.84,27.65,30.89,24.64
05-08-2016,3620,89.31,8.08,0.86,0.84,26.85,29.56,24.39
06-08-2016,3700,87.62,47.35,0.91,0.85,27.35,30.42,24.85
07-08-2016,3700,91.31,75.33,0.95,0.91,26.22,28.02,24.76
08-08-2016,3650,91.5,78.04,0.98,0.97,26.24,28.67,24.61
09-08-2016,3575,89.12,23.4,0.95,0.98,27.17,30.95,24.3
10-08-2016,3650,91.88,14.02,0.94,0.98,26.23,28.61,24.69
11-08-2016,3650,91.5,22.82,0.95,0.98,25.85,28.61,24.03
12-08-2016,3650,89.69,12.76,0.95,0.98,26.25,29.78,23.59
13-08-2016,3700,89.38,9.95,0.95,0.98,26.4,30.3,23.46
14-08-2016,3700,88.56,6.21,0.94,0.98,26.35,30.03,23.38
15-08-2016,3700,87.31,0.03,0.92,0.97,26.13,30.12,23.07
16-08-2016,3670,87.31,0,0.91,0.95,25.84,29.84,22.73
17-08-2016,3650,85.94,0.03,0.91,0.95,26,30.01,22.83
18-08-2016,3650,86.12,7.38,0.91,0.95,25.53,29.08,22.66
19-08-2016,3500,91.69,29.91,0.94,0.95,24.63,26.9,22.32
20-08-2016,3470,93.25,42.51,0.96,0.98,25.12,27.48,22.94
21-08-2016,3470,93.31,15.42,0.95,0.98,25.35,27.43,23.35
22-08-2016,3570,90.56,5.31,0.94,0.98,26.33,29.37,24.08
23-08-2016,3550,89.94,12.91,0.95,0.98,26.08,29.05,23.8
24-08-2016,3550,88.44,2.78,0.94,0.98,26.45,30.54,23.28
25-08-2016,3520,87.38,0.36,0.92,0.97,26.57,30.12,23.77
26-08-2016,3520,85.19,2.86,0.92,0.96,26.75,30.24,23.22
27-08-2016,3520,87.88,34.06,0.95,0.97,26.4,28.76,24.43
28-08-2016,3520,89.12,20.01,0.95,0.98,26.66,29.48,24.12
29-08-2016,3450,87.81,2.55,0.93,0.98,27.29,30.49,24.5
30-08-2016,3400,89.69,6.15,0.93,0.98,26.81,29.42,24.56
31-08-2016,3350,88.75,44.39,0.96,0.98,26.86,29.65,24.93
01-09-2016,3300,88.44,24.38,0.95,0.99,26.37,29.19,24.14
02-09-2016,3300,88.62,30.14,0.96,0.99,26.33,29.9,23.64
03-09-2016,3370,88.62,2.73,0.95,0.99,25.41,28.75,22.9
04-09-2016,3370,88,0,0.94,0.98,24.86,28.99,20.96
05-09-2016,3370,88.06,0,0.93,0.98,24.68,28.83,21.29
06-09-2016,3300,87.19,0,0.92,0.97,24.43,28.33,21.48
07-09-2016,3300,87.19,0.03,0.91,0.96,24.5,28.6,21.57
08-09-2016,3240,85.88,0.42,0.91,0.95,24.87,29.11,20.78
09-09-2016,3100,84.94,0.03,0.91,0.95,25.32,29.56,21.73
10-09-2016,3150,85.75,0,0.9,0.94,24.98,29.4,21.14
11-09-2016,3150,84.56,0,0.89,0.93,24.94,29.71,20.44
12-09-2016,3250,80.62,0,0.89,0.91,25.69,30.52,20.51
13-09-2016,3100,82.12,0.02,0.88,0.91,26.16,30.19,21.63
14-09-2016,3170,80.12,0.11,0.88,0.9,26.63,30.42,22.38
15-09-2016,3170,82.12,0.02,0.87,0.89,26.6,30.75,22.02
16-09-2016,3150,82.56,0.03,0.87,0.88,26.9,30.3,23.87
17-09-2016,3250,76.62,0.07,0.86,0.88,27.4,31.92,22.74
18-09-2016,3250,73.31,0.55,0.86,0.87,28.07,32.12,24.45
19-09-2016,3240,79.44,1.12,0.85,0.87,27.62,31.95,23.41
20-09-2016,3150,82.5,0.08,0.84,0.86,27.25,32.01,23.29
21-09-2016,3150,79.94,1.9,0.84,0.85,27.4,32.23,22.91
22-09-2016,3250,80.69,0.38,0.84,0.84,26.8,30.78,22.82
23-09-2016,3250,77.31,0.07,0.84,0.84,27.1,31.2,22.8
24-09-2016,3200,76.5,0.26,0.83,0.83,27,31.34,22.95
25-09-2016,3200,79.38,0.08,0.82,0.82,26.48,31.1,21.91
26-09-2016,3200,76.62,0,0.81,0.81,26.32,31.27,20.95
27-09-2016,3050,78.5,0,0.8,0.8,26.28,31.57,20.78
28-09-2016,3050,78.31,0.04,0.8,0.8,26.37,31.67,21.7
29-09-2016,3000,76.62,0,0.79,0.79,25.66,31.02,20.44
30-09-2016,3000,77.69,0.06,0.79,0.78,25.61,30.08,20.4
01-10-2016,3000,85.06,12.36,0.83,0.78,25.9,30.27,21.91
02-10-2016,3000,85.69,3.23,0.81,0.79,26.75,30.43,23.19
03-10-2016,2950,81.75,3.35,0.8,0.79,27.35,30.58,23.84
04-10-2016,2950,78.81,1.22,0.8,0.78,27.76,31.32,24.16
05-10-2016,3000,90.38,8.37,0.82,0.78,25.59,27.94,23.76
06-10-2016,2900,92.25,13.58,0.84,0.8,24.88,27.61,23.22
07-10-2016,2900,82.06,1.96,0.81,0.8,25.74,29.36,22.48
08-10-2016,3050,77.31,0.1,0.8,0.8,25.94,31.31,21.3
09-10-2016,3050,78.62,0.03,0.79,0.78,25.81,31.19,21.5
10-10-2016,3050,78.88,0.02,0.78,0.77,25.01,30.23,20.51
11-10-2016,3050,74.94,0.01,0.77,0.77,24.25,30.68,19.58
12-10-2016,3000,74.44,0,0.77,0.76,23.1,29.67,17.67
13-10-2016,2970,63.25,0,0.77,0.75,24.47,30.81,17.65
14-10-2016,2800,65.31,0,0.76,0.74,24.29,30.57,18.7
15-10-2016,2950,63.5,0,0.75,0.73,24.37,30.57,18.67
16-10-2016,2950,58.19,0,0.74,0.73,24.83,30.94,18.87
17-10-2016,2800,59.44,0,0.74,0.73,24.2,30.55,17.92
18-10-2016,2700,61.88,0,0.73,0.72,23.36,30.33,16.79
19-10-2016,2850,63.25,0,0.73,0.71,23.01,30.59,15.65
20-10-2016,2850,67,0,0.72,0.7,22.58,30.87,16.1
21-10-2016,2850,64.62,0,0.71,0.7,22.55,29.69,16.69
22-10-2016,2850,63.94,0,0.7,0.7,22.29,29.05,16.11
23-10-2016,2850,67,0,0.7,0.69,22.47,29.97,16.29
24-10-2016,2870,70.69,0,0.69,0.68,22.23,29.47,17.04
25-10-2016,2900,68.38,0,0.69,0.68,22.51,29.24,16.86
26-10-2016,2900,58.12,0,0.68,0.67,23.82,30.8,16.67
27-10-2016,2950,53.06,0,0.67,0.66,22.83,30.58,15.26
28-10-2016,2970,42.81,0,0.66,0.66,22.91,30.47,16.06
29-10-2016,2970,55.75,0,0.66,0.66,21.81,30.45,14.62
30-10-2016,2970,49.31,0,0.66,0.66,22.34,29.15,16.76
31-10-2016,2970,48.31,0,0.66,0.65,22.37,29.38,16.93
01-11-2016,2970,50.25,0,0.65,0.65,21.47,28.94,15.26
02-11-2016,2970,51.5,0,0.65,0.64,20.62,27.85,15.29
03-11-2016,2985,52.56,0,0.64,0.64,20.73,27.73,15.18
04-11-2016,2990,47.5,0,0.64,0.64,21.03,27.43,15.12
05-11-2016,2950,51.06,0,0.63,0.63,21.19,29.82,13.05
06-11-2016,2950,53.75,0,0.63,0.63,21.12,30.17,13.44
07-11-2016,2970,55.94,0,0.62,0.62,19.9,30.01,13.56
08-11-2016,2950,43.31,0,0.62,0.62,20.26,29.47,11.81
09-11-2016,2900,46.06,0,0.62,0.62,20.17,29.25,12.32
10-11-2016,2850,47.44,0,0.61,0.62,20.03,29.26,11.39
11-11-2016,2850,47.94,0,0.61,0.61,20.77,29.51,12.63
12-11-2016,2900,48.94,0,0.61,0.61,20.78,29.04,13.26
13-11-2016,2900,52.31,0,0.6,0.6,20.01,28.73,12.3
14-11-2016,2900,53.44,0,0.6,0.6,18.91,28.12,11.37
15-11-2016,2900,48.12,0,0.59,0.6,18.83,26.98,10.32
16-11-2016,2950,40.38,0,0.59,0.59,20.66,27.69,15.31
17-11-2016,2950,40.75,0,0.59,0.59,20.41,27.23,14.29
18-11-2016,2950,44.5,0,0.59,0.59,20.32,27.63,13.12
19-11-2016,2950,46.38,0,0.59,0.59,20.46,28.69,12.55
20-11-2016,2975,43.5,0,0.58,0.59,21.12,29.58,13.93
21-11-2016,2950,44.62,0,0.57,0.59,21.03,29.35,13.71
22-11-2016,3000,46.06,0,0.57,0.58,20.4,29.07,12.3
23-11-2016,3050,45.5,0,0.56,0.58,20.37,29.19,11.86
24-11-2016,3000,37.12,0,0.55,0.58,21.38,28.31,15.76
25-11-2016,3000,39.44,0,0.55,0.57,20.67,28.73,12.3
26-11-2016,3000,43,0,0.55,0.57,19.59,28.69,10.68
27-11-2016,3000,42.81,0,0.55,0.57,20.2,29.35,12.11
28-11-2016,2975,38.5,0,0.54,0.56,20.46,29.32,11.56
29-11-2016,3000,37.75,0,0.53,0.56,21.23,30.05,13.33
30-11-2016,3000,45.25,0,0.53,0.56,20.38,28.77,13.15
01-12-2016,3000,46.94,0,0.52,0.56,20.39,28.12,15.67
02-12-2016,3000,56.38,0,0.52,0.55,18.5,26.53,12.26
03-12-2016,3000,57.31,0,0.52,0.55,17.71,26.44,11.46
04-12-2016,3000,51.31,0,0.52,0.55,17.62,25.9,10.55
05-12-2016,2950,41.44,0,0.51,0.55,18.58,26,11.9
06-12-2016,3000,41.44,0,0.5,0.55,19.12,26.62,12.63
07-12-2016,2950,39.25,0,0.49,0.55,19.51,27.57,12.3
08-12-2016,2950,39.5,0,0.48,0.55,19.37,27.48,13.76
09-12-2016,2935,42.88,0,0.48,0.55,18.83,27.65,10.9
10-12-2016,2850,46.12,0,0.47,0.55,19,28.55,11.69
11-12-2016,2850,47.5,0,0.46,0.54,19.77,28.24,12.44
12-12-2016,2900,47.38,0,0.45,0.54,19.4,27.63,13.85
13-12-2016,2850,45.62,0,0.45,0.54,19.23,27.56,12.3
14-12-2016,2950,45.12,0,0.44,0.54,19.35,27.52,12.69
15-12-2016,2950,46.31,0,0.43,0.54,18.69,26.88,11.53
16-12-2016,2950,49.31,0,0.42,0.53,17.53,26.28,10.98
17-12-2016,2970,45.38,0,0.41,0.53,18.43,26.26,11.51
18-12-2016,2970,43.75,0,0.41,0.53,18.48,26.44,11.86
19-12-2016,2950,45.19,0,0.4,0.53,17.96,25.94,11.23
20-12-2016,2950,36.31,0,0.4,0.53,18.65,26.62,11.24
21-12-2016,2950,30.94,0,0.39,0.53,17.65,27.33,8.66
22-12-2016,2850,28,0,0.38,0.53,18.19,27.01,10.01
23-12-2016,2850,30.38,0,0.38,0.52,19.28,28.91,10.96
24-12-2016,2850,30.25,0,0.37,0.52,19.94,28.62,12.88
25-12-2016,2850,32.31,0,0.36,0.52,16.48,26.75,9.51
26-12-2016,2800,35.31,0,0.36,0.52,15.15,23.85,6.36
27-12-2016,2850,31.75,0,0.35,0.52,17.04,25.01,11.2
28-12-2016,2930,28.19,0,0.35,0.52,18.24,26.74,10.62
29-12-2016,2900,28.56,0,0.34,0.52,19,28.02,12.18
30-12-2016,2980,34,0,0.34,0.52,19.31,28.9,11.2
31-12-2016,2950,38.38,0,0.34,0.52,18.89,28.3,11.05
01-01-2017,2950,44,0,0.34,0.52,17.08,26.05,11.37
02-01-2017,2960,57,0,0.33,0.52,14.53,22.79,7.9
03-01-2017,2950,52.31,0,0.33,0.52,15.45,23.23,9.01
04-01-2017,2950,40.88,0,0.33,0.52,17.65,26.33,9.5
05-01-2017,2950,33.88,0,0.32,0.52,18.9,26.99,12.93
06-01-2017,2950,45.81,0,0.32,0.52,17.3,26.22,9.51
07-01-2017,2950,52.62,0,0.32,0.52,17.76,23.87,11.1
08-01-2017,2950,62.5,0,0.32,0.52,16.62,22.88,11.76
09-01-2017,2935,67.88,0.02,0.31,0.52,14.98,21.85,9.58
10-01-2017,2900,46.31,0,0.31,0.51,13.73,22.01,7.05
11-01-2017,2900,26.88,0,0.31,0.51,11.6,21.35,4.22
12-01-2017,2875,26.19,0,0.3,0.51,10.64,20.55,3.25
13-01-2017,2870,27.44,0,0.3,0.51,10.62,20.7,2.42
14-01-2017,2870,30.12,0,0.3,0.51,12.42,22.93,3.56
15-01-2017,2870,36.44,0,0.3,0.51,15.05,25.73,5.92
16-01-2017,2900,41.25,0,0.3,0.51,16.49,25.61,9.62
17-01-2017,2920,41,0,0.3,0.51,13.59,22.83,5.58
18-01-2017,2950,38.75,0,0.29,0.51,14.15,23.83,5.98
19-01-2017,3000,39.75,0,0.29,0.51,13.67,22.27,6.94
20-01-2017,2950,40.5,0.21,0.3,0.51,13.85,23.1,6.55
21-01-2017,2935,42.62,0,0.3,0.51,16.85,26.48,10.33
22-01-2017,2935,46.62,0,0.29,0.5,18.3,28.15,10.98
23-01-2017,2930,45.62,0,0.29,0.5,19.98,29.18,13.13
24-01-2017,2930,48.75,0,0.29,0.5,20.91,30.51,13.06
25-01-2017,2925,44.81,0.63,0.29,0.5,22.17,30.76,15.01
26-01-2017,2925,53.69,3.04,0.32,0.5,20.9,29.3,14.57
27-01-2017,2850,61.44,1,0.4,0.51,15.69,23.3,10.41
28-01-2017,2870,55.62,0,0.38,0.51,14.56,23.92,6.45
29-01-2017,2870,41.75,0,0.38,0.51,17.45,27.48,10.55
30-01-2017,2860,35.31,0,0.36,0.51,19.73,29.23,11.63
31-01-2017,2870,36.69,0,0.35,0.5,18.58,28.73,9.41
01-02-2017,2870,45.06,0,0.34,0.5,17.99,28.26,9.3
02-02-2017,2870,47.62,0,0.34,0.5,18.28,28.71,10.14
03-02-2017,2870,44.06,0,0.33,0.5,18.94,29.58,10.71
04-02-2017,2870,38.69,0,0.32,0.5,21.04,31.57,13.76
05-02-2017,2870,46.81,0,0.32,0.5,19.92,28.73,12.41
06-02-2017,2870,27.12,0,0.31,0.5,15.62,24.76,7.48
07-02-2017,2870,28.06,0,0.3,0.5,16.14,25.89,6.26
08-02-2017,2870,24.56,0,0.3,0.5,18.78,29.05,11.76
09-02-2017,2870,27.31,0,0.3,0.49,16.39,25.79,8.25
10-02-2017,2870,31.19,0,0.3,0.49,15.28,24.9,6.82
11-02-2017,2870,31.94,0,0.29,0.49,16.87,27.07,7.91
12-02-2017,2870,43.62,0.22,0.3,0.49,17.95,27.25,10.23
13-02-2017,2870,41.38,0,0.3,0.49,18.17,26.73,10.86
14-02-2017,2850,34.19,0,0.29,0.49,19.8,29.62,11.14
15-02-2017,2850,30.94,0,0.29,0.49,21.5,31.2,12.87
16-02-2017,2850,19.44,0,0.28,0.49,24.19,32.12,16.65
17-02-2017,2850,25.88,0,0.27,0.49,24.52,32.76,17.38
18-02-2017,2800,31.31,0,0.27,0.49,23.71,33.1,16
19-02-2017,2800,28.19,0,0.27,0.48,24.57,34.26,15.65
20-02-2017,2825,30.5,0,0.27,0.48,24.42,33.91,15.94
21-02-2017,2850,20.81,0,0.26,0.48,21.43,30.85,13.42
22-02-2017,2855,16.88,0,0.26,0.48,20.31,30.01,11.92
23-02-2017,2825,17.69,0,0.25,0.48,19.05,30.51,8.92
24-02-2017,2825,16.44,0,0.25,0.48,20.66,30.33,9.54
25-02-2017,2750,19.44,0,0.25,0.48,21.75,32.23,11.62
26-02-2017,2750,23.88,0,0.24,0.48,21.89,32.3,12.99
27-02-2017,2800,17.19,0,0.24,0.48,23.25,33.51,14.4
28-02-2017,2800,23,0,0.23,0.48,24.35,34.8,14.37
01-03-2017,2850,27.81,0,0.23,0.48,23.9,33.65,15.12
02-03-2017,2850,33.38,0,0.23,0.48,23.55,33.01,15.23
03-03-2017,2850,39,0.02,0.23,0.48,21.65,30.48,13.55
04-03-2017,2850,28.31,0,0.23,0.48,20.89,29.81,12.58
05-03-2017,2850,19.69,0,0.23,0.48,20.92,31.08,11.37
06-03-2017,2850,18.56,0,0.22,0.48,22.22,31.13,14.33
07-03-2017,2840,19.06,0,0.21,0.48,24.37,32.83,15.55
08-03-2017,2825,29.12,0,0.21,0.48,24.11,31.89,16.16
09-03-2017,2825,33.5,0.03,0.21,0.48,23.83,31.37,15.65
10-03-2017,2875,45.19,1.72,0.24,0.48,22.5,28.19,17.9
11-03-2017,2830,16.81,0,0.25,0.48,19.4,27.67,12.19
12-03-2017,2830,17,0,0.24,0.48,18.23,27.8,8.79
13-03-2017,2830,17.62,0,0.23,0.48,20.15,29.98,11
14-03-2017,2845,17.5,0,0.23,0.48,20.67,30.29,12.08
15-03-2017,2840,17.62,0,0.22,0.48,23.33,32.7,13.83
16-03-2017,2825,18.5,0,0.21,0.48,24.65,34.74,15.08
17-03-2017,2825,23.25,0,0.2,0.48,24.75,33.21,15.29
18-03-2017,2850,28.31,5.53,0.23,0.48,26.47,34.7,18.1
19-03-2017,2850,48.38,1.11,0.41,0.48,24.04,30.38,17.97
20-03-2017,2850,37.25,0,0.37,0.48,25.37,33.15,16.71
21-03-2017,2870,25.94,0,0.34,0.48,27.8,35.33,19.69
22-03-2017,2900,24.62,0,0.31,0.48,29.05,37.81,19.44
23-03-2017,2825,26.81,0,0.28,0.48,28.39,38.02,18.76
24-03-2017,2850,24.62,0,0.27,0.48,28.49,37.79,19.19
25-03-2017,2870,23.88,0,0.25,0.48,28.83,38.48,18.51
26-03-2017,2870,20.69,0,0.23,0.48,30.15,39.45,22.16
27-03-2017,2850,20.62,0,0.22,0.48,30.98,40.48,20.28
28-03-2017,2865,18.25,0,0.21,0.48,31.92,41.51,23.98
29-03-2017,2870,16.06,0,0.2,0.47,31.24,41.23,22.58
30-03-2017,2870,14.25,0,0.19,0.47,30.96,41.05,21.12
31-03-2017,2885,15.69,0,0.18,0.47,31.44,41.28,22.1
01-04-2017,2825,14.62,0,0.17,0.47,30.9,40.53,22.33
02-04-2017,2825,18.44,0,0.16,0.47,31.38,40.55,22.77
03-04-2017,2820,20.62,0,0.16,0.47,32.14,41.07,23.35
04-04-2017,2820,25.75,0,0.16,0.47,31.69,39.8,23.83
05-04-2017,2830,30,0,0.16,0.47,31.69,39.28,23.26
06-04-2017,2850,29.81,0,0.15,0.47,30.92,38.49,24.53
07-04-2017,2850,18.62,0,0.15,0.47,27.83,36.08,19.98
08-04-2017,2890,8.5,0,0.15,0.47,26.67,36.75,17.19
09-04-2017,2890,10.12,0,0.14,0.47,26.44,37.08,15.71
10-04-2017,2875,11.25,0,0.14,0.47,27.8,37.54,17.24
11-04-2017,2845,11.69,0,0.13,0.47,29.47,39.73,19.46
12-04-2017,2870,10.25,0,0.13,0.47,31.05,41.74,20.33
13-04-2017,2900,9.75,0,0.12,0.47,31.94,42.79,21.57
14-04-2017,2950,11.5,0,0.12,0.47,33.26,43.76,22.8
15-04-2017,2950,12.81,0,0.12,0.47,34.3,43.9,25.69
16-04-2017,2950,12.69,0,0.12,0.47,33.83,43.79,23.53
17-04-2017,2960,16.62,0,0.12,0.47,34.2,43.93,24.31
18-04-2017,2970,14.12,0,0.12,0.47,34.68,43.57,25.38
19-04-2017,2950,17.25,0,0.11,0.47,33.77,42.34,25.13
20-04-2017,2875,19,0,0.11,0.47,33.99,42.65,25.35
21-04-2017,2950,17.75,0,0.11,0.47,33.96,42.49,25.69
22-04-2017,2950,29.31,0,0.11,0.47,32.48,40.12,24.33
23-04-2017,2950,29.06,0,0.11,0.47,32.07,39.01,24.7
24-04-2017,2970,27.38,0,0.11,0.47,32.02,38.62,24.27
25-04-2017,2950,26.19,0,0.11,0.47,32.3,39.26,25.19
26-04-2017,2940,17.06,0.01,0.11,0.47,31.43,38.66,23.86
27-04-2017,2875,15.31,0,0.1,0.47,31.87,40.44,22.85
28-04-2017,2875,17.25,0,0.1,0.47,32.41,40.73,23.26
29-04-2017,2875,24.25,0.76,0.11,0.47,33.19,40.09,25.27
30-04-2017,2875,25.56,0.14,0.14,0.47,32.91,39.7,25.62
01-05-2017,2875,16.81,0,0.13,0.47,32.7,40.88,24.56
02-05-2017,2880,15,0,0.13,0.47,33.15,41.3,23.17
03-05-2017,2950,17,0,0.12,0.47,34.98,42.38,27.39
04-05-2017,2950,19.25,0,0.12,0.47,34.97,41.78,26.05
05-05-2017,2920,19.5,0,0.12,0.47,35.72,42.67,29.14
06-05-2017,2875,20.25,0,0.12,0.47,35.83,43.34,27.93
07-05-2017,2875,16.44,0,0.12,0.47,36.98,44.62,28.68
08-05-2017,2900,18.62,0.28,0.12,0.47,36.64,43.41,29.17
09-05-2017,2925,18.44,0.13,0.12,0.47,37.01,43.19,30.17
10-05-2017,2900,18.56,0,0.12,0.47,35.98,43.44,27.39
11-05-2017,2925,21,0.13,0.12,0.47,35.91,42.81,27.9
12-05-2017,2925,18.94,0,0.12,0.47,36.62,43.83,29.26
13-05-2017,2900,19.31,0,0.12,0.47,36.98,44.52,28.3
14-05-2017,2900,19.44,0,0.12,0.47,37.58,44.23,30.9
15-05-2017,2920,20.12,0,0.12,0.47,36.48,44.06,29.17
16-05-2017,2850,22.06,0,0.12,0.47,35.9,42.43,28.98
17-05-2017,2870,24.44,0,0.12,0.47,35.27,41.85,28.63
18-05-2017,2850,23.56,0.32,0.12,0.47,35.16,41.75,28.06
19-05-2017,2870,21.06,0.58,0.15,0.47,36.26,43.69,28.59
20-05-2017,2870,22.25,0.01,0.14,0.47,35.96,43.26,28.4
21-05-2017,2870,27.88,0.02,0.14,0.47,35.07,41.53,28.4
22-05-2017,2850,37.94,0.91,0.16,0.47,32.8,38.86,27.61
23-05-2017,2875,35.44,0,0.17,0.47,34.32,41.61,25.94
24-05-2017,2840,29.88,0.13,0.16,0.47,36.52,43.73,29.26
25-05-2017,2750,26.88,0.34,0.17,0.47,36.67,43.69,30
26-05-2017,2750,22.56,0.05,0.16,0.47,37.57,45.35,29.71
27-05-2017,2700,20.94,0,0.16,0.47,38.37,46.65,29.42
28-05-2017,2700,30.12,0,0.16,0.47,36.65,43.37,29.65
29-05-2017,2750,41.19,1.24,0.18,0.47,34.89,40.75,27.77
30-05-2017,2755,43.81,4.03,0.3,0.48,34.51,39.79,29.1
31-05-2017,2700,41.56,2.54,0.31,0.48,35.47,42,29.28
01-06-2017,2740,39.56,0.01,0.34,0.48,34.33,41.24,26.76
02-06-2017,2740,31.94,0,0.29,0.48,35.94,42.71,28.69
03-06-2017,2750,24.44,0,0.25,0.48,38.16,44.82,30.15
04-06-2017,2750,33.56,0.13,0.23,0.48,38.18,44.69,31.37
05-06-2017,2725,37.38,0.91,0.23,0.48,36.73,41.58,31.69
06-06-2017,2735,38.5,0,0.23,0.48,35.76,42.49,29.73
07-06-2017,2700,45.88,3.83,0.3,0.48,33.79,36.98,30.64
08-06-2017,2835,48.75,3.51,0.41,0.48,33.7,37.81,29.28
09-06-2017,2800,49.94,1.01,0.4,0.48,32.82,37.27,28.26
10-06-2017,2800,40.81,0.13,0.34,0.48,34.8,40.96,28.09
11-06-2017,2800,33.69,0.01,0.29,0.48,36.3,42.13,29.59
12-06-2017,2775,36.06,0.07,0.26,0.48,36.19,42.58,29.19
13-06-2017,2775,39.12,0.92,0.26,0.48,36.12,42.71,28.51
14-06-2017,2775,35.38,1.63,0.28,0.48,36.37,42.3,30.57
15-06-2017,2800,33.31,0,0.27,0.48,36.05,42.75,29.48
16-06-2017,2800,30.94,0.09,0.24,0.48,36.4,43.13,29.4
17-06-2017,2840,34,0.84,0.25,0.48,35.72,41.36,29.49
18-06-2017,2840,35.69,0,0.24,0.48,36.3,41.76,29.84
19-06-2017,2830,35.5,0.43,0.23,0.48,36.4,41.83,30.86
20-06-2017,2800,40.88,0.84,0.24,0.48,35.12,40.46,29.56
21-06-2017,2885,48.5,6.99,0.37,0.48,33.5,38.23,28.98
22-06-2017,2800,71.31,22.71,0.62,0.52,29.66,32.56,26.2
23-06-2017,2800,64.75,4.23,0.53,0.52,30.33,35.29,26.58
24-06-2017,2850,55.12,0.34,0.48,0.52,32.27,37.7,26.57
25-06-2017,2850,54.31,5.1,0.5,0.52,33.01,38.19,27.39
26-06-2017,2800,55.94,6.37,0.54,0.52,33.23,38.48,27.21
27-06-2017,2835,68.19,9.02,0.56,0.52,30.69,34.97,27.23
28-06-2017,2840,73.94,11.34,0.6,0.54,28.88,33.83,25.58
29-06-2017,2825,70.38,1.34,0.52,0.54,29.76,35.28,25.73
30-06-2017,2825,67.12,0.89,0.52,0.54,30.19,35.31,26.3
01-07-2017,2825,66.06,0.11,0.49,0.53,29.88,34.59,26.03
02-07-2017,2825,72.06,0.86,0.5,0.53,28.74,32.81,25.76
03-07-2017,2825,76.44,7.67,0.55,0.53,28.08,31.94,25.51
04-07-2017,2750,67.62,0.12,0.52,0.54,29.54,34.76,24.94
05-07-2017,2800,61.56,0,0.49,0.53,29.77,35.66,24.87
06-07-2017,2850,56.69,0,0.48,0.53,30.99,37.24,25.35
07-07-2017,2850,57.75,0.21,0.48,0.52,30.98,36.83,25.3
08-07-2017,2800,53,0.07,0.47,0.52,32.12,38.19,26.46
09-07-2017,2800,54.5,0.04,0.46,0.52,31.75,37.17,26.37
10-07-2017,2800,56.62,0.19,0.45,0.51,31.08,36.17,26.64
11-07-2017,2850,58.5,0.44,0.45,0.51,30.98,36.8,25.93
12-07-2017,2870,66.62,16.27,0.55,0.52,29.86,33.77,26.35
13-07-2017,2850,82.56,39.06,0.73,0.58,27.31,29.98,25.36
14-07-2017,2835,75.62,16.76,0.68,0.61,28.81,33.23,24.6
15-07-2017,2800,76.5,7,0.64,0.61,29.09,32.84,25.58
16-07-2017,2800,75.19,3.1,0.62,0.6,29.12,33.77,25.77
17-07-2017,2800,75.06,1.95,0.59,0.59,29.05,33.59,25.15
18-07-2017,2835,74.81,1.65,0.59,0.59,29.41,33.62,25.89
19-07-2017,2800,71.19,1.58,0.57,0.59,30.04,34.76,25.73
20-07-2017,2835,74.81,13.38,0.64,0.59,29.19,32.71,25.89
21-07-2017,2825,80.38,13.92,0.69,0.62,28.63,31.98,25.98
22-07-2017,2830,86.81,26.34,0.76,0.64,27.29,30.1,25.55
23-07-2017,2830,87.81,27.29,0.8,0.69,27.15,30.1,25.25
24-07-2017,2875,88.38,5.98,0.74,0.69,26.28,28.93,25.07
25-07-2017,2830,82.38,3.91,0.72,0.68,28.08,32.65,24.68
26-07-2017,2830,83.25,3.84,0.71,0.68,27.81,30.9,24.89
27-07-2017,2850,78.06,2.12,0.69,0.67,28.86,33.18,24.65
28-07-2017,2830,88.75,36.8,0.82,0.7,26.98,29.48,25.38
29-07-2017,2850,84.12,7.88,0.77,0.73,26.76,30.36,24.51
30-07-2017,2850,81.31,0.84,0.73,0.71,27.09,30.99,23.81
31-07-2017,2870,81.56,0.36,0.72,0.7,27.19,31.03,24.16
01-08-2017,2870,81.94,0.15,0.7,0.69,27.44,31.12,24.42
02-08-2017,2800,81.31,0.65,0.7,0.68,27.23,30.98,24.44
